LAT LON DEPTH Vs
-9.193375000000000297e-01 -8.960602500000000248e+01 2.800000000000000000e+01 3.767153031020095355e+00
-9.193375000000000297e-01 -8.951847499999999513e+01 2.800000000000000000e+01 nan
-1.006912499999999877e+00 -8.960602500000000248e+01 2.800000000000000000e+01 3.796604762635800601e+00
-1.006912499999999877e+00 -8.951847499999999513e+01 2.800000000000000000e+01 nan
-9.193375000000000297e-01 -8.943092500000000200e+01 2.800000000000000000e+01 nan
-9.193375000000000297e-01 -8.934337499999999466e+01 2.800000000000000000e+01 nan
-1.006912499999999877e+00 -8.943092500000000200e+01 2.800000000000000000e+01 nan
-1.006912499999999877e+00 -8.934337499999999466e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.170722500000000821e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.161967500000000086e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.170722500000000821e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.161967500000000086e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.153212500000000773e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.144457500000000039e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.153212500000000773e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.144457500000000039e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.170722500000000821e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.161967500000000086e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.170722500000000821e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.161967500000000086e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.153212500000000773e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.144457500000000039e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.153212500000000773e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.144457500000000039e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.135702500000000725e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.126947499999999991e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.135702500000000725e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.126947499999999991e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.118192500000000678e+01 2.800000000000000000e+01 3.854478373941129909e+00
-1.094475000000000087e+00 -9.109437499999999943e+01 2.800000000000000000e+01 3.857538691992406843e+00
-1.182024999999999881e+00 -9.118192500000000678e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.109437499999999943e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.135702500000000725e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.126947499999999991e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.135702500000000725e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.126947499999999991e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.118192500000000678e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.109437499999999943e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.118192500000000678e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.109437499999999943e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.100682500000000630e+01 2.800000000000000000e+01 3.756123977532022096e+00
-1.094475000000000087e+00 -9.091927499999999895e+01 2.800000000000000000e+01 3.844630015692840352e+00
-1.182024999999999881e+00 -9.100682500000000630e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -9.091927499999999895e+01 2.800000000000000000e+01 3.792986913235754987e+00
-1.094475000000000087e+00 -9.083172500000000582e+01 2.800000000000000000e+01 3.800473107141577156e+00
-1.094475000000000087e+00 -9.074417499999999848e+01 2.800000000000000000e+01 3.745472954166740198e+00
-1.182024999999999881e+00 -9.083172500000000582e+01 2.800000000000000000e+01 3.774983828701563571e+00
-1.182024999999999881e+00 -9.074417499999999848e+01 2.800000000000000000e+01 3.790122776004058558e+00
-1.269575000000000120e+00 -9.100682500000000630e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.091927499999999895e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.100682500000000630e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.091927499999999895e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.083172500000000582e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.074417499999999848e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.083172500000000582e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.074417499999999848e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.065662500000000534e+01 2.800000000000000000e+01 3.833223104439078988e+00
-1.094475000000000087e+00 -9.056907499999999800e+01 2.800000000000000000e+01 3.802406598060335430e+00
-1.182024999999999881e+00 -9.065662500000000534e+01 2.800000000000000000e+01 3.875348501158035308e+00
-1.182024999999999881e+00 -9.056907499999999800e+01 2.800000000000000000e+01 3.839729160178641632e+00
-1.094475000000000087e+00 -9.048152500000000487e+01 2.800000000000000000e+01 3.828430069857225337e+00
-1.094475000000000087e+00 -9.039397499999999752e+01 2.800000000000000000e+01 3.835683940402409675e+00
-1.182024999999999881e+00 -9.048152500000000487e+01 2.800000000000000000e+01 3.829226838056769999e+00
-1.182024999999999881e+00 -9.039397499999999752e+01 2.800000000000000000e+01 3.814949689996443016e+00
-1.269575000000000120e+00 -9.065662500000000534e+01 2.800000000000000000e+01 3.842698928195602548e+00
-1.269575000000000120e+00 -9.056907499999999800e+01 2.800000000000000000e+01 3.810635930232979529e+00
-1.357124999999999915e+00 -9.065662500000000534e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.056907499999999800e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.048152500000000487e+01 2.800000000000000000e+01 3.858979228239468373e+00
-1.269575000000000120e+00 -9.039397499999999752e+01 2.800000000000000000e+01 3.788376606411248737e+00
-1.357124999999999915e+00 -9.048152500000000487e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.039397499999999752e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -9.030642500000000439e+01 2.800000000000000000e+01 3.824443661566174324e+00
-1.094475000000000087e+00 -9.021887499999999704e+01 2.800000000000000000e+01 3.845648542514370494e+00
-1.182024999999999881e+00 -9.030642500000000439e+01 2.800000000000000000e+01 3.842798809543661598e+00
-1.182024999999999881e+00 -9.021887499999999704e+01 2.800000000000000000e+01 3.858350374521389181e+00
-1.094475000000000087e+00 -9.013132500000000391e+01 2.800000000000000000e+01 3.853909528129424888e+00
-1.094475000000000087e+00 -9.004377499999999657e+01 2.800000000000000000e+01 3.823003131068057225e+00
-1.182024999999999881e+00 -9.013132500000000391e+01 2.800000000000000000e+01 3.799569264227721899e+00
-1.182024999999999881e+00 -9.004377499999999657e+01 2.800000000000000000e+01 3.822701948435448305e+00
-1.269575000000000120e+00 -9.030642500000000439e+01 2.800000000000000000e+01 3.801665046211907484e+00
-1.269575000000000120e+00 -9.021887499999999704e+01 2.800000000000000000e+01 3.823063197794113410e+00
-1.357124999999999915e+00 -9.030642500000000439e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.021887499999999704e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -9.013132500000000391e+01 2.800000000000000000e+01 3.836810773136069219e+00
-1.269575000000000120e+00 -9.004377499999999657e+01 2.800000000000000000e+01 3.878124733921902489e+00
-1.357124999999999915e+00 -9.013132500000000391e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -9.004377499999999657e+01 2.800000000000000000e+01 3.827626395668174197e+00
-1.094475000000000087e+00 -8.995622500000000343e+01 2.800000000000000000e+01 3.840582828266910997e+00
-1.094475000000000087e+00 -8.986867499999999609e+01 2.800000000000000000e+01 4.409464782149720818e+00
-1.182024999999999881e+00 -8.995622500000000343e+01 2.800000000000000000e+01 4.411127885895559153e+00
-1.182024999999999881e+00 -8.986867499999999609e+01 2.800000000000000000e+01 4.397281133720905899e+00
-1.094475000000000087e+00 -8.978112500000000296e+01 2.800000000000000000e+01 4.412042207345711731e+00
-1.094475000000000087e+00 -8.969357499999999561e+01 2.800000000000000000e+01 3.817262022816104050e+00
-1.182024999999999881e+00 -8.978112500000000296e+01 2.800000000000000000e+01 4.414403015269818376e+00
-1.182024999999999881e+00 -8.969357499999999561e+01 2.800000000000000000e+01 3.830728274235398523e+00
-1.269575000000000120e+00 -8.995622500000000343e+01 2.800000000000000000e+01 3.896708975241273354e+00
-1.269575000000000120e+00 -8.986867499999999609e+01 2.800000000000000000e+01 4.403183742967597070e+00
-1.357124999999999915e+00 -8.995622500000000343e+01 2.800000000000000000e+01 4.415619175142103003e+00
-1.357124999999999915e+00 -8.986867499999999609e+01 2.800000000000000000e+01 4.421540941230674981e+00
-1.269575000000000120e+00 -8.978112500000000296e+01 2.800000000000000000e+01 3.860559259958369349e+00
-1.269575000000000120e+00 -8.969357499999999561e+01 2.800000000000000000e+01 3.870413837821836012e+00
-1.357124999999999915e+00 -8.978112500000000296e+01 2.800000000000000000e+01 4.409512631033360996e+00
-1.357124999999999915e+00 -8.969357499999999561e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -8.960602500000000248e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -8.951847499999999513e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -8.960602500000000248e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -8.951847499999999513e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -8.943092500000000200e+01 2.800000000000000000e+01 nan
-1.094475000000000087e+00 -8.934337499999999466e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -8.943092500000000200e+01 2.800000000000000000e+01 nan
-1.182024999999999881e+00 -8.934337499999999466e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -8.960602500000000248e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -8.951847499999999513e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -8.960602500000000248e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -8.951847499999999513e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -8.943092500000000200e+01 2.800000000000000000e+01 nan
-1.269575000000000120e+00 -8.934337499999999466e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -8.943092500000000200e+01 2.800000000000000000e+01 nan
-1.357124999999999915e+00 -8.934337499999999466e+01 2.800000000000000000e+01 nan
6.566250000000000142e-01 -9.170722500000000821e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.161967500000000086e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.170722500000000821e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.161967500000000086e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.153212500000000773e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.144457500000000039e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.153212500000000773e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.144457500000000039e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.170722500000000821e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.161967500000000086e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.170722500000000821e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.161967500000000086e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.153212500000000773e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.144457500000000039e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.153212500000000773e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.144457500000000039e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.135702500000000725e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.126947499999999991e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.135702500000000725e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.126947499999999991e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.118192500000000678e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.109437499999999943e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.118192500000000678e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.109437499999999943e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.135702500000000725e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.126947499999999991e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.135702500000000725e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.126947499999999991e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.118192500000000678e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.109437499999999943e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.118192500000000678e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.109437499999999943e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.100682500000000630e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.091927499999999895e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.100682500000000630e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.091927499999999895e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.083172500000000582e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.074417499999999848e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.083172500000000582e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.074417499999999848e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.100682500000000630e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.091927499999999895e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.100682500000000630e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.091927499999999895e+01 3.000000000000000000e+01 3.981997196393478600e+00
4.815249999999999808e-01 -9.083172500000000582e+01 3.000000000000000000e+01 3.960072019820073841e+00
4.815249999999999808e-01 -9.074417499999999848e+01 3.000000000000000000e+01 3.950106005969022060e+00
3.939749999999999641e-01 -9.083172500000000582e+01 3.000000000000000000e+01 3.981061499579839680e+00
3.939749999999999641e-01 -9.074417499999999848e+01 3.000000000000000000e+01 3.977075905815169232e+00
6.566250000000000142e-01 -9.065662500000000534e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.056907499999999800e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.065662500000000534e+01 3.000000000000000000e+01 3.998504168233187439e+00
5.690749999999999975e-01 -9.056907499999999800e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.048152500000000487e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.039397499999999752e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.048152500000000487e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.039397499999999752e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.065662500000000534e+01 3.000000000000000000e+01 3.985864333836444562e+00
4.815249999999999808e-01 -9.056907499999999800e+01 3.000000000000000000e+01 3.980660678614547976e+00
3.939749999999999641e-01 -9.065662500000000534e+01 3.000000000000000000e+01 4.000990441362580974e+00
3.939749999999999641e-01 -9.056907499999999800e+01 3.000000000000000000e+01 3.978326266440134873e+00
4.815249999999999808e-01 -9.048152500000000487e+01 3.000000000000000000e+01 3.985083788302835384e+00
4.815249999999999808e-01 -9.039397499999999752e+01 3.000000000000000000e+01 4.005710495734370546e+00
3.939749999999999641e-01 -9.048152500000000487e+01 3.000000000000000000e+01 3.987598607052480482e+00
3.939749999999999641e-01 -9.039397499999999752e+01 3.000000000000000000e+01 3.994532087243808594e+00
6.566250000000000142e-01 -9.030642500000000439e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.021887499999999704e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.030642500000000439e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.021887499999999704e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.013132500000000391e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -9.004377499999999657e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.013132500000000391e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -9.004377499999999657e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.030642500000000439e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.021887499999999704e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.030642500000000439e+01 3.000000000000000000e+01 3.966139931577576494e+00
3.939749999999999641e-01 -9.021887499999999704e+01 3.000000000000000000e+01 3.947165166595915764e+00
4.815249999999999808e-01 -9.013132500000000391e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -9.004377499999999657e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -9.013132500000000391e+01 3.000000000000000000e+01 3.956577158069913835e+00
3.939749999999999641e-01 -9.004377499999999657e+01 3.000000000000000000e+01 3.963274636477556623e+00
6.566250000000000142e-01 -8.995622500000000343e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -8.986867499999999609e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.995622500000000343e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.986867499999999609e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -8.978112500000000296e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -8.969357499999999561e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.978112500000000296e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.969357499999999561e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.995622500000000343e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.986867499999999609e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.995622500000000343e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.986867499999999609e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.978112500000000296e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.969357499999999561e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.978112500000000296e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.969357499999999561e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -8.960602500000000248e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -8.951847499999999513e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.960602500000000248e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.951847499999999513e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -8.943092500000000200e+01 3.000000000000000000e+01 nan
6.566250000000000142e-01 -8.934337499999999466e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.943092500000000200e+01 3.000000000000000000e+01 nan
5.690749999999999975e-01 -8.934337499999999466e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.960602500000000248e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.951847499999999513e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.960602500000000248e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.951847499999999513e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.943092500000000200e+01 3.000000000000000000e+01 nan
4.815249999999999808e-01 -8.934337499999999466e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.943092500000000200e+01 3.000000000000000000e+01 nan
3.939749999999999641e-01 -8.934337499999999466e+01 3.000000000000000000e+01 nan
3.064250000000000029e-01 -9.170722500000000821e+01 3.000000000000000000e+01 nan
3.064250000000000029e-01 -9.161967500000000086e+01 3.000000000000000000e+01 nan
2.188749999999999862e-01 -9.170722500000000821e+01 3.000000000000000000e+01 nan
2.188749999999999862e-01 -9.161967500000000086e+01 3.000000000000000000e+01 nan
3.064250000000000029e-01 -9.153212500000000773e+01 3.000000000000000000e+01 nan
3.064250000000000029e-01 -9.144457500000000039e+01 3.000000000000000000e+01 nan
2.188749999999999862e-01 -9.153212500000000773e+01 3.000000000000000000e+01 nan
2.188749999999999862e-01 -9.144457500000000039e+01 3.000000000000000000e+01 nan
1.313249999999999973e-01 -9.170722500000000821e+01 3.000000000000000000e+01 nan
1.313249999999999973e-01 -9.161967500000000086e+01 3.000000000000000000e+01 nan
4.377500000000000141e-02 -9.170722500000000821e+01 3.000000000000000000e+01 nan
4.377500000000000141e-02 -9.161967500000000086e+01 3.000000000000000000e+01 nan
1.313249999999999973e-01 -9.153212500000000773e+01 3.000000000000000000e+01 nan
1.313249999999999973e-01 -9.144457500000000039e+01 3.000000000000000000e+01 nan
4.377500000000000141e-02 -9.153212500000000773e+01 3.000000000000000000e+01 nan
4.377500000000000141e-02 -9.144457500000000039e+01 3.000000000000000000e+01 3.872693019941888526e+00
3.064250000000000029e-01 -9.135702500000000725e+01 3.000000000000000000e+01 nan
3.064250000000000029e-01 -9.126947499999999991e+01 3.000000000000000000e+01 nan
2.188749999999999862e-01 -9.135702500000000725e+01 3.000000000000000000e+01 nan
2.188749999999999862e-01 -9.126947499999999991e+01 3.000000000000000000e+01 nan
3.064250000000000029e-01 -9.118192500000000678e+01 3.000000000000000000e+01 nan
3.064250000000000029e-01 -9.109437499999999943e+01 3.000000000000000000e+01 4.389527395321895398e+00
2.188749999999999862e-01 -9.118192500000000678e+01 3.000000000000000000e+01 4.415671121268866628e+00
2.188749999999999862e-01 -9.109437499999999943e+01 3.000000000000000000e+01 3.873968271042755873e+00
1.313249999999999973e-01 -9.135702500000000725e+01 3.000000000000000000e+01 3.949342327736434122e+00
1.313249999999999973e-01 -9.126947499999999991e+01 3.000000000000000000e+01 3.888244915247200506e+00
4.377500000000000141e-02 -9.135702500000000725e+01 3.000000000000000000e+01 4.369785080203536509e+00
4.377500000000000141e-02 -9.126947499999999991e+01 3.000000000000000000e+01 4.368538798177590721e+00
1.313249999999999973e-01 -9.118192500000000678e+01 3.000000000000000000e+01 3.912639832013092178e+00
1.313249999999999973e-01 -9.109437499999999943e+01 3.000000000000000000e+01 4.423122556565641794e+00
4.377500000000000141e-02 -9.118192500000000678e+01 3.000000000000000000e+01 3.882328481111819052e+00
4.377500000000000141e-02 -9.109437499999999943e+01 3.000000000000000000e+01 4.411254399968400186e+00
3.064250000000000029e-01 -9.100682500000000630e+01 3.000000000000000000e+01 3.921572342810043299e+00
3.064250000000000029e-01 -9.091927499999999895e+01 3.000000000000000000e+01 3.925157222587130512e+00
2.188749999999999862e-01 -9.100682500000000630e+01 3.000000000000000000e+01 3.904052340054773751e+00
2.188749999999999862e-01 -9.091927499999999895e+01 3.000000000000000000e+01 3.937327797480404623e+00
3.064250000000000029e-01 -9.083172500000000582e+01 3.000000000000000000e+01 3.939777652831672139e+00
3.064250000000000029e-01 -9.074417499999999848e+01 3.000000000000000000e+01 3.942948177962291467e+00
2.188749999999999862e-01 -9.083172500000000582e+01 3.000000000000000000e+01 3.882281611869708104e+00
2.188749999999999862e-01 -9.074417499999999848e+01 3.000000000000000000e+01 3.908432329617131717e+00
1.313249999999999973e-01 -9.100682500000000630e+01 3.000000000000000000e+01 3.901416035850200359e+00
1.313249999999999973e-01 -9.091927499999999895e+01 3.000000000000000000e+01 3.965186448546103914e+00
4.377500000000000141e-02 -9.100682500000000630e+01 3.000000000000000000e+01 3.929037302328375780e+00
4.377500000000000141e-02 -9.091927499999999895e+01 3.000000000000000000e+01 3.931276625454026341e+00
1.313249999999999973e-01 -9.083172500000000582e+01 3.000000000000000000e+01 3.916128851448775539e+00
1.313249999999999973e-01 -9.074417499999999848e+01 3.000000000000000000e+01 3.943282640483820156e+00
4.377500000000000141e-02 -9.083172500000000582e+01 3.000000000000000000e+01 3.951545290249737441e+00
4.377500000000000141e-02 -9.074417499999999848e+01 3.000000000000000000e+01 3.941915658098851694e+00
3.064250000000000029e-01 -9.065662500000000534e+01 3.000000000000000000e+01 3.969089294504307031e+00
3.064250000000000029e-01 -9.056907499999999800e+01 3.000000000000000000e+01 3.985062439266602308e+00
2.188749999999999862e-01 -9.065662500000000534e+01 3.000000000000000000e+01 3.978305061052436198e+00
2.188749999999999862e-01 -9.056907499999999800e+01 3.000000000000000000e+01 3.983283751957098051e+00
3.064250000000000029e-01 -9.048152500000000487e+01 3.000000000000000000e+01 3.998610758834377776e+00
3.064250000000000029e-01 -9.039397499999999752e+01 3.000000000000000000e+01 4.027817791680928572e+00
2.188749999999999862e-01 -9.048152500000000487e+01 3.000000000000000000e+01 4.026946532935486545e+00
2.188749999999999862e-01 -9.039397499999999752e+01 3.000000000000000000e+01 4.033523450334748794e+00
1.313249999999999973e-01 -9.065662500000000534e+01 3.000000000000000000e+01 3.996979317367314710e+00
1.313249999999999973e-01 -9.056907499999999800e+01 3.000000000000000000e+01 4.026935511197097917e+00
4.377500000000000141e-02 -9.065662500000000534e+01 3.000000000000000000e+01 3.955296574198639448e+00
4.377500000000000141e-02 -9.056907499999999800e+01 3.000000000000000000e+01 3.967147664866281787e+00
1.313249999999999973e-01 -9.048152500000000487e+01 3.000000000000000000e+01 4.019257051253439350e+00
1.313249999999999973e-01 -9.039397499999999752e+01 3.000000000000000000e+01 4.006710088506755696e+00
4.377500000000000141e-02 -9.048152500000000487e+01 3.000000000000000000e+01 3.986299834826906530e+00
4.377500000000000141e-02 -9.039397499999999752e+01 3.000000000000000000e+01 4.037066277272789883e+00
3.064250000000000029e-01 -9.030642500000000439e+01 3.000000000000000000e+01 4.003949183700878933e+00
3.064250000000000029e-01 -9.021887499999999704e+01 3.000000000000000000e+01 4.007109015541321817e+00
2.188749999999999862e-01 -9.030642500000000439e+01 3.000000000000000000e+01 3.997309261277810055e+00
2.188749999999999862e-01 -9.021887499999999704e+01 3.000000000000000000e+01 3.976253659312633637e+00
3.064250000000000029e-01 -9.013132500000000391e+01 3.000000000000000000e+01 4.012983475835392611e+00
3.064250000000000029e-01 -9.004377499999999657e+01 3.000000000000000000e+01 4.005759660908180919e+00
2.188749999999999862e-01 -9.013132500000000391e+01 3.000000000000000000e+01 3.968567287416217226e+00
2.188749999999999862e-01 -9.004377499999999657e+01 3.000000000000000000e+01 3.982753686232332946e+00
1.313249999999999973e-01 -9.030642500000000439e+01 3.000000000000000000e+01 3.997065138820968144e+00
1.313249999999999973e-01 -9.021887499999999704e+01 3.000000000000000000e+01 3.995788498898746433e+00
4.377500000000000141e-02 -9.030642500000000439e+01 3.000000000000000000e+01 3.996623134036455305e+00
4.377500000000000141e-02 -9.021887499999999704e+01 3.000000000000000000e+01 4.001293658201388936e+00
1.313249999999999973e-01 -9.013132500000000391e+01 3.000000000000000000e+01 3.971850352969557907e+00
1.313249999999999973e-01 -9.004377499999999657e+01 3.000000000000000000e+01 4.017851024959353090e+00
4.377500000000000141e-02 -9.013132500000000391e+01 3.000000000000000000e+01 3.999288482371082143e+00
4.377500000000000141e-02 -9.004377499999999657e+01 3.000000000000000000e+01 4.021698216378646329e+00
3.064250000000000029e-01 -8.995622500000000343e+01 3.000000000000000000e+01 3.929251581940588434e+00
3.064250000000000029e-01 -8.986867499999999609e+01 3.000000000000000000e+01 nan
2.188749999999999862e-01 -8.995622500000000343e+01 3.000000000000000000e+01 3.906399551263780356e+00
2.188749999999999862e-01 -8.986867499999999609e+01 3.000000000000000000e+01 3.877359515630987019e+00
